Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	
953	5.3731	5.2	0.	
954	5.3731	5.4	0.	
955	5.3731	5.6	0.	
956	5.3731	5.8	0.	
957	5.3731	6.	0.	
958	5.3731	6.2	0.	
959	5.3731	6.4	0.	
960	5.3731	6.6	0.	
961	5.3731	6.8	0.	
962	5.3731	7.	0.	
963	5.3731	7.2	0.	
964	5.3731	7.4	0.	
965	5.3731	7.6	0.	
966	5.3731	7.8	0.	
967	5.3731	8.	0.	
968	5.3731	8.2	0.	
969	5.3731	8.4	0.	
970	5.3731	8.6	0.	
971	5.3731	8.8	0.	
972	5.3731	9.	0.	
973	5.3731	9.2	0.	
974	5.3731	9.4	0.	
975	5.3731	9.6	0.	
976	5.3731	9.8	0.	
977	5.6542	0.2	0.	
978	5.6586	0.4	0.	
979	5.6629	0.6	0.	
980	5.6673	0.8	0.	
981	5.6716	1.	0.	
982	5.6716	1.2	0.	
983	5.6716	1.4	0.	
984	5.6716	1.6	0.	
985	5.6716	1.8	0.	
986	5.6716	2.	0.	
987	5.6716	2.2	0.	
988	5.6716	2.4	0.	
989	5.6716	2.6	0.	
990	5.6716	2.8	0.	
991	5.6716	3.	0.	
992	5.6716	3.2	0.	
993	5.6716	3.4	0.	
994	5.6716	3.6	0.	
995	5.6716	3.8	0.	
996	5.6716	4.	0.	
997	5.6716	4.2	0.	
998	5.6716	4.4	0.	
999	5.6716	4.6	0.	
1000	5.6716	4.8	0.	
1001	5.6716	5.	0.	
1002	5.6716	5.2	0.	
1003	5.6716	5.4	0.	
1004	5.6716	5.6	0.	
1005	5.6716	5.8	0.	
1006	5.6716	6.	0.	
1007	5.6716	6.2	0.	
1008	5.6716	6.4	0.	
1009	5.6716	6.6	0.	
1010	5.6716	6.8	0.	
1011	5.6716	7.	0.	
1012	5.6716	7.2	0.	
1013	5.6716	7.4	0.	
1014	5.6716	7.6	0.	
1015	5.6716	7.8	0.	
1016	5.6716	8.	0.	
1017	5.6716	8.2	0.	
1018	5.6716	8.4	0.	
1019	5.6716	8.6	0.	
1020	5.6716	8.8	0.	
1021	5.6716	9.	0.	
1022	5.6716	9.2	0.	
1023	5.6716	9.4	0.	
1024	5.6716	9.6	0.	
1025	5.6716	9.8	0.	
1026	5.9518	0.2	0.	
1027	5.9564	0.4	0.	
1028	5.961	0.6	0.	
1029	5.9656	0.8	0.	
1030	5.9701	1.	0.	
1031	5.9701	1.2	0.	
1032	5.9701	1.4	0.	
1033	5.9701	1.6	0.	
1034	5.9701	1.8	0.	
1035	5.9701	2.	0.	
1036	5.9701	2.2	0.	
1037	5.9701	2.4	0.	
1038	5.9701	2.6	0.	
1039	5.9701	2.8	0.	
1040	5.9701	3.	0.	
1041	5.9701	3.2	0.	
1042	5.9701	3.4	0.	
1043	5.9701	3.6	0.	
1044	5.9701	3.8	0.	
1045	5.9701	4.	0.	
1046	5.9701	4.2	0.	
1047	5.9701	4.4	0.	
1048	5.9701	4.6	0.	
1049	5.9701	4.8	0.	
1050	5.9701	5.	0.	
1051	5.9701	5.2	0.	
1052	5.9701	5.4	0.	
1053	5.9701	5.6	0.	
1054	5.9701	5.8	0.	
1055	5.9701	6.	0.	
1056	5.9701	6.2	0.	
1057	5.9701	6.4	0.	
1058	5.9701	6.6	0.	
1059	5.9701	6.8	0.	
1060	5.9701	7.	0.	
1061	5.9701	7.2	0.	
1062	5.9701	7.4	0.	
1063	5.9701	7.6	0.	
1064	5.9701	7.8	0.	
1065	5.9701	8.	0.	
1066	5.9701	8.2	0.	
1067	5.9701	8.4	0.	
1068	5.9701	8.6	0.	
1069	5.9701	8.8	0.	
1070	5.9701	9.	0.	
1071	5.9701	9.2	0.	
1072	5.9701	9.4	0.	
1073	5.9701	9.6	0.	
1074	5.9701	9.8	0.	
1075	6.2494	0.2	0.	
1076	6.2542	0.4	0.	
1077	6.259	0.6	0.	
1078	6.2638	0.8	0.	
1079	6.2687	1.	0.	
1080	6.2687	1.2	0.	
1081	6.2687	1.4	0.	
1082	6.2687	1.6	0.	
1083	6.2687	1.8	0.	
1084	6.2687	2.	0.	
1085	6.2687	2.2	0.	
1086	6.2687	2.4	0.	
1087	6.2687	2.6	0.	
1088	6.2687	2.8	0.	
1089	6.2687	3.	0.	
1090	6.2687	3.2	0.	
1091	6.2687	3.4	0.	
1092	6.2687	3.6	0.	
1093	6.2687	3.8	0.	
1094	6.2687	4.	0.	
1095	6.2687	4.2	0.	
1096	6.2687	4.4	0.	
1097	6.2687	4.6	0.	
1098	6.2687	4.8	0.	
1099	6.2687	5.	0.	
1100	6.2687	5.2	0.	
1101	6.2687	5.4	0.	
1102	6.2687	5.6	0.	
1103	6.2687	5.8	0.	
1104	6.2687	6.	0.	
1105	6.2687	6.2	0.	
1106	6.2687	6.4	0.	
1107	6.2687	6.6	0.	
1108	6.2687	6.8	0.	
1109	6.2687	7.	0.	
1110	6.2687	7.2	0.	
1111	6.2687	7.4	0.	
1112	6.2687	7.6	0.	
1113	6.2687	7.8	0.	
1114	6.2687	8.	0.	
1115	6.2687	8.2	0.	
1116	6.2687	8.4	0.	
1117	6.2687	8.6	0.	
1118	6.2687	8.8	0.	
1119	6.2687	9.	0.	
1120	6.2687	9.2	0.	
1121	6.2687	9.4	0.	
1122	6.2687	9.6	0.	
1123	6.2687	9.8	0.	
1124	6.547	0.2	0.	
1125	6.552	0.4	0.	
1126	6.5571	0.6	0.	
1127	6.5621	0.8	0.	
1128	6.5672	1.	0.	
1129	6.5672	1.2	0.	
1130	6.5672	1.4	0.	
1131	6.5672	1.6	0.	
1132	6.5672	1.8	0.	
1133	6.5672	2.	0.	
1134	6.5672	2.2	0.	
1135	6.5672	2.4	0.	
1136	6.5672	2.6	0.	
1137	6.5672	2.8	0.	
1138	6.5672	3.	0.	
1139	6.5672	3.2	0.	
1140	6.5672	3.4	0.	
1141	6.5672	3.6	0.	
1142	6.5672	3.8	0.	
1143	6.5672	4.	0.	
1144	6.5672	4.2	0.	
1145	6.5672	4.4	0.	
1146	6.5672	4.6	0.	
1147	6.5672	4.8	0.	
1148	6.5672	5.	0.	
1149	6.5672	5.2	0.	
1150	6.5672	5.4	0.	
1151	6.5672	5.6	0.	
1152	6.5672	5.8	0.	
1153	6.5672	6.	0.	
1154	6.5672	6.2	0.	
1155	6.5672	6.4	0.	
1156	6.5672	6.6	0.	
1157	6.5672	6.8	0.	
1158	6.5672	7.	0.	
1159	6.5672	7.2	0.	
1160	6.5672	7.4	0.	
1161	6.5672	7.6	0.	
1162	6.5672	7.8	0.	
1163	6.5672	8.	0.	
1164	6.5672	8.2	0.	
1165	6.5672	8.4	0.	
1166	6.5672	8.6	0.	
1167	6.5672	8.8	0.	
1168	6.5672	9.	0.	
1169	6.5672	9.2	0.	
1170	6.5672	9.4	0.	
1171	6.5672	9.6	0.	
1172	6.5672	9.8	0.	
1173	6.8446	0.2	0.	
1174	6.8498	0.4	0.	
1175	6.8551	0.6	0.	
1176	6.8604	0.8	0.	
1177	6.8657	1.	0.	
1178	6.8657	1.2	0.	
1179	6.8657	1.4	0.	
1180	6.8657	1.6	0.	
1181	6.8657	1.8	0.	
1182	6.8657	2.	0.	
1183	6.8657	2.2	0.	
1184	6.8657	2.4	0.	
1185	6.8657	2.6	0.	
1186	6.8657	2.8	0.	
1187	6.8657	3.	0.	
1188	6.8657	3.2	0.	
1189	6.8657	3.4	0.	
1190	6.8657	3.6	0.	
1191	6.8657	3.8	0.	
1192	6.8657	4.	0.	
1193	6.8657	4.2	0.	
1194	6.8657	4.4	0.	
1195	6.8657	4.6	0.	
1196	6.8657	4.8	0.	
1197	6.8657	5.	0.	
1198	6.8657	5.2	0.	
1199	6.8657	5.4	0.	
1200	6.8657	5.6	0.	
1201	6.8657	5.8	0.	
1202	6.8657	6.	0.	
1203	6.8657	6.2	0.	
1204	6.8657	6.4	0.	
1205	6.8657	6.6	0.	
1206	6.8657	6.8	0.	
1207	6.8657	7.	0.	
1208	6.8657	7.2	0.	
1209	6.8657	7.4	0.	
1210	6.8657	7.6	0.	
1211	6.8657	7.8	0.	
1212	6.8657	8.	0.	
1213	6.8657	8.2	0.	
1214	6.8657	8.4	0.	
1215	6.8657	8.6	0.	
1216	6.8657	8.8	0.	
1217	6.8657	9.	0.	
1218	6.8657	9.2	0.	
1219	6.8657	9.4	0.	
1220	6.8657	9.6	0.	
1221	6.8657	9.8	0.	
1222	7.1421	0.2	0.	
1223	7.1477	0.4	0.	
1224	7.1532	0.6	0.	
1225	7.1587	0.8	0.	
1226	7.1642	1.	0.	
1227	7.1642	1.2	0.	
1228	7.1642	1.4	0.	
1229	7.1642	1.6	0.	
1230	7.1642	1.8	0.	
1231	7.1642	2.	0.	
1232	7.1642	2.2	0.	
1233	7.1642	2.4	0.	
1234	7.1642	2.6	0.	
1235	7.1642	2.8	0.	
1236	7.1642	3.	0.	
1237	7.1642	3.2	0.	
1238	7.1642	3.4	0.	
1239	7.1642	3.6	0.	
1240	7.1642	3.8	0.	
1241	7.1642	4.	0.	
1242	7.1642	4.2	0.	
1243	7.1642	4.4	0.	
1244	7.1642	4.6	0.	
1245	7.1642	4.8	0.	
1246	7.1642	5.	0.	
1247	7.1642	5.2	0.	
1248	7.1642	5.4	0.	
1249	7.1642	5.6	0.	
1250	7.1642	5.8	0.	
1251	7.1642	6.	0.	
1252	7.1642	6.2	0.	
1253	7.1642	6.4	0.	
1254	7.1642	6.6	0.	
1255	7.1642	6.8	0.	
1256	7.1642	7.	0.	
1257	7.1642	7.2	0.	
1258	7.1642	7.4	0.	
1259	7.1642	7.6	0.	
1260	7.1642	7.8	0.	
1261	7.1642	8.	0.	
1262	7.1642	8.2	0.	
1263	7.1642	8.4	0.	
1264	7.1642	8.6	0.	
1265	7.1642	8.8	0.	
1266	7.1642	9.	0.	
1267	7.1642	9.2	0.	
1268	7.1642	9.4	0.	
1269	7.1642	9.6	0.	
1270	7.1642	9.8	0.	
1271	7.4397	0.2	0.	
1272	7.4455	0.4	0.	
1273	7.4512	0.6	0.	
1274	7.4569	0.8	0.	
1275	7.4627	1.	0.	
1276	7.4627	1.2	0.	
1277	7.4627	1.4	0.	
1278	7.4627	1.6	0.	
1279	7.4627	1.8	0.	
1280	7.4627	2.	0.	
1281	7.4627	2.2	0.	
1282	7.4627	2.4	0.	
1283	7.4627	2.6	0.	
1284	7.4627	2.8	0.	
1285	7.4627	3.	0.	
1286	7.4627	3.2	0.	
1287	7.4627	3.4	0.	
1288	7.4627	3.6	0.	
1289	7.4627	3.8	0.	
1290	7.4627	4.	0.	
1291	7.4627	4.2	0.	
1292	7.4627	4.4	0.	
1293	7.4627	4.6	0.	
1294	7.4627	4.8	0.	
1295	7.4627	5.	0.	
1296	7.4627	5.2	0.	
1297	7.4627	5.4	0.	
1298	7.4627	5.6	0.	
1299	7.4627	5.8	0.	
1300	7.4627	6.	0.	
1301	7.4627	6.2	0.	
1302	7.4627	6.4	0.	
1303	7.4627	6.6	0.	
1304	7.4627	6.8	0.	
1305	7.4627	7.	0.	
1306	7.4627	7.2	0.	
1307	7.4627	7.4	0.	
1308	7.4627	7.6	0.	
1309	7.4627	7.8	0.	
1310	7.4627	8.	0.	
1311	7.4627	8.2	0.	
1312	7.4627	8.4	0.	
1313	7.4627	8.6	0.	
1314	7.4627	8.8	0.	
1315	7.4627	9.	0.	
1316	7.4627	9.2	0.	
1317	7.4627	9.4	0.	
1318	7.4627	9.6	0.	
1319	7.4627	9.8	0.	
1320	7.7373	0.2	0.	
1321	7.7433	0.4	0.	
1322	7.7493	0.6	0.	
1323	7.7552	0.8	0.	
1324	7.7612	1.	0.	
1325	7.7612	1.2	0.	
1326	7.7612	1.4	0.	
1327	7.7612	1.6	0.	
1328	7.7612	1.8	0.	
1329	7.7612	2.	0.	
1330	7.7612	2.2	0.	
1331	7.7612	2.4	0.	
1332	7.7612	2.6	0.	
1333	7.7612	2.8	0.	
1334	7.7612	3.	0.	
1335	7.7612	3.2	0.	
1336	7.7612	3.4	0.	
1337	7.7612	3.6	0.	
1338	7.7612	3.8	0.	
1339	7.7612	4.	0.	
1340	7.7612	4.2	0.	
1341	7.7612	4.4	0.	
1342	7.7612	4.6	0.	
1343	7.7612	4.8	0.	
1344	7.7612	5.	0.	
1345	7.7612	5.2	0.	
1346	7.7612	5.4	0.	
1347	7.7612	5.6	0.	
1348	7.7612	5.8	0.	
1349	7.7612	6.	0.	
1350	7.7612	6.2	0.	
1351	7.7612	6.4	0.	
1352	7.7612	6.6	0.	
1353	7.7612	6.8	0.	
1354	7.7612	7.	0.	
1355	7.7612	7.2	0.	
1356	7.7612	7.4	0.	
1357	7.7612	7.6	0.	
1358	7.7612	7.8	0.	
1359	7.7612	8.	0.	
1360	7.7612	8.2	0.	
1361	7.7612	8.4	0.	
1362	7.7612	8.6	0.	
1363	7.7612	8.8	0.	
1364	7.7612	9.	0.	
1365	7.7612	9.2	0.	
1366	7.7612	9.4	0.	
1367	7.7612	9.6	0.	
1368	7.7612	9.8	0.	
1369	8.0349	0.2	0.	
1370	8.0411	0.4	0.	
1371	8.0473	0.6	0.	
1372	8.0535	0.8	0.	
1373	8.0597	1.	0.	
1374	8.0597	1.2	0.	
1375	8.0597	1.4	0.	
1376	8.0597	1.6	0.	
1377	8.0597	1.8	0.	
1378	8.0597	2.	0.	
1379	8.0597	2.2	0.	
1380	8.0597	2.4	0.	
1381	8.0597	2.6	0.	
1382	8.0597	2.8	0.	
1383	8.0597	3.	0.	
1384	8.0597	3.2	0.	
1385	8.0597	3.4	0.	
1386	8.0597	3.6	0.	
1387	8.0597	3.8	0.	
1388	8.0597	4.	0.	
1389	8.0597	4.2	0.	
1390	8.0597	4.4	0.	
1391	8.0597	4.6	0.	
1392	8.0597	4.8	0.	
1393	8.0597	5.	0.	
1394	8.0597	5.2	0.	
1395	8.0597	5.4	0.	
1396	8.0597	5.6	0.	
1397	8.0597	5.8	0.	
1398	8.0597	6.	0.	
1399	8.0597	6.2	0.	
1400	8.0597	6.4	0.	
1401	8.0597	6.6	0.	
1402	8.0597	6.8	0.	
1403	8.0597	7.	0.	
1404	8.0597	7.2	0.	
1405	8.0597	7.4	0.	
1406	8.0597	7.6	0.	
1407	8.0597	7.8	0.	
1408	8.0597	8.	0.	
1409	8.0597	8.2	0.	
1410	8.0597	8.4	0.	
1411	8.0597	8.6	0.	
1412	8.0597	8.8	0.	
1413	8.0597	9.	0.	
1414	8.0597	9.2	0.	
1415	8.0597	9.4	0.	
1416	8.0597	9.6	0.	
1417	8.0597	9.8	0.	
1418	8.3325	0.2	0.	
1419	8.3389	0.4	0.	
1420	8.3454	0.6	0.	
1421	8.3518	0.8	0.	
1422	8.3582	1.	0.	
1423	8.3582	1.2	0.	
1424	8.3582	1.4	0.	
1425	8.3582	1.6	0.	
1426	8.3582	1.8	0.	
1427	8.3582	2.	0.	
1428	8.3582	2.2	0.	
1429	8.3582	2.4	0.	
1430	8.3582	2.6	0.	
1431	8.3582	2.8	0.	
1432	8.3582	3.	0.	
1433	8.3582	3.2	0.	
1434	8.3582	3.4	0.	
1435	8.3582	3.6	0.	
1436	8.3582	3.8	0.	
1437	8.3582	4.	0.	
1438	8.3582	4.2	0.	
1439	8.3582	4.4	0.	
1440	8.3582	4.6	0.	
1441	8.3582	4.8	0.	
1442	8.3582	5.	0.	
1443	8.3582	5.2	0.	
1444	8.3582	5.4	0.	
1445	8.3582	5.6	0.	
1446	8.3582	5.8	0.	
1447	8.3582	6.	0.	
1448	8.3582	6.2	0.	
1449	8.3582	6.4	0.	
1450	8.3582	6.6	0.	
1451	8.3582	6.8	0.	
1452	8.3582	7.	0.	
1453	8.3582	7.2	0.	
1454	8.3582	7.4	0.	
1455	8.3582	7.6	0.	
1456	8.3582	7.8	0.	
1457	8.3582	8.	0.	
1458	8.3582	8.2	0.	
1459	8.3582	8.4	0.	
1460	8.3582	8.6	0.	
1461	8.3582	8.8	0.	
1462	8.3582	9.	0.	
1463	8.3582	9.2	0.	
1464	8.3582	9.4	0.	
1465	8.3582	9.6	0.	
1466	8.3582	9.8	0.	
1467	8.6301	0.2	0.	
1468	8.6368	0.4	0.	
1469	8.6434	0.6	0.	
1470	8.6501	0.8	0.	
1471	8.6567	1.	0.	
1472	8.6567	1.2	0.	
1473	8.6567	1.4	0.	
1474	8.6567	1.6	0.	
1475	8.6567	1.8	0.	
1476	8.6567	2.	0.	
1477	8.6567	2.2	0.	
1478	8.6567	2.4	0.	
1479	8.6567	2.6	0.	
1480	8.6567	2.8	0.	
1481	8.6567	3.	0.	
1482	8.6567	3.2	0.	
1483	8.6567	3.4	0.	
1484	8.6567	3.6	0.	
1485	8.6567	3.8	0.	
1486	8.6567	4.	0.	
1487	8.6567	4.2	0.	
1488	8.6567	4.4	0.	
1489	8.6567	4.6	0.	
1490	8.6567	4.8	0.	
1491	8.6567	5.	0.	
1492	8.6567	5.2	0.	
1493	8.6567	5.4	0.	
1494	8.6567	5.6	0.	
1495	8.6567	5.8	0.	
1496	8.6567	6.	0.	
1497	8.6567	6.2	0.	
1498	8.6567	6.4	0.	
1499	8.6567	6.6	0.	
1500	8.6567	6.8	0.	
1501	8.6567	7.	0.	
1502	8.6567	7.2	0.	
1503	8.6567	7.4	0.	
1504	8.6567	7.6	0.	
1505	8.6567	7.8	0.	
1506	8.6567	8.	0.	
1507	8.6567	8.2	0.	
1508	8.6567	8.4	0.	
1509	8.6567	8.6	0.	
1510	8.6567	8.8	0.	
1511	8.6567	9.	0.	
1512	8.6567	9.2	0.	
1513	8.6567	9.4	0.	
1514	8.6567	9.6	0.	
1515	8.6567	9.8	0.	
1516	8.9277	0.2	0.	
1517	8.9346	0.4	0.	
1518	8.9415	0.6	0.	
1519	8.9483	0.8	0.	
1520	8.9552	1.	0.	
1521	8.9552	1.2	0.	
1522	8.9552	1.4	0.	
1523	8.9552	1.6	0.	
1524	8.9552	1.8	0.	
1525	8.9552	2.	0.	
1526	8.9552	2.2	0.	
1527	8.9552	2.4	0.	
1528	8.9552	2.6	0.	
1529	8.9552	2.8	0.	
1530	8.9552	3.	0.	
1531	8.9552	3.2	0.	
1532	8.9552	3.4	0.	
1533	8.9552	3.6	0.	
1534	8.9552	3.8	0.	
1535	8.9552	4.	0.	
1536	8.9552	4.2	0.	
1537	8.9552	4.4	0.	
1538	8.9552	4.6	0.	
1539	8.9552	4.8	0.	
1540	8.9552	5.	0.	
1541	8.9552	5.2	0.	
1542	8.9552	5.4	0.	
1543	8.9552	5.6	0.	
1544	8.9552	5.8	0.	
1545	8.9552	6.	0.	
1546	8.9552	6.2	0.	
1547	8.9552	6.4	0.	
1548	8.9552	6.6	0.	
1549	8.9552	6.8	0.	
1550	8.9552	7.	0.	
1551	8.9552	7.2	0.	
1552	8.9552	7.4	0.	
1553	8.9552	7.6	0.	
1554	8.9552	7.8	0.	
1555	8.9552	8.	0.	
1556	8.9552	8.2	0.	
1557	8.9552	8.4	0.	
1558	8.9552	8.6	0.	
1559	8.9552	8.8	0.	
1560	8.9552	9.	0.	
1561	8.9552	9.2	0.	
1562	8.9552	9.4	0.	
1563	8.9552	9.6	0.	
1564	8.9552	9.8	0.	
1565	9.2253	0.2	0.	
1566	9.2324	0.4	0.	
1567	9.2395	0.6	0.	
1568	9.2466	0.8	0.	
1569	9.2537	1.	0.	
1570	9.2537	1.2	0.	
1571	9.2537	1.4	0.	
1572	9.2537	1.6	0.	
1573	9.2537	1.8	0.	
1574	9.2537	2.	0.	
1575	9.2537	2.2	0.	
1576	9.2537	2.4	0.	
1577	9.2537	2.6	0.	
1578	9.2537	2.8	0.	
1579	9.2537	3.	0.	
1580	9.2537	3.2	0.	
1581	9.2537	3.4	0.	
1582	9.2537	3.6	0.	
1583	9.2537	3.8	0.	
1584	9.2537	4.	0.	
1585	9.2537	4.2	0.	
1586	9.2537	4.4	0.	
1587	9.2537	4.6	0.	
1588	9.2537	4.8	0.	
1589	9.2537	5.	0.	
1590	9.2537	5.2	0.	
1591	9.2537	5.4	0.	
1592	9.2537	5.6	0.	
1593	9.2537	5.8	0.	
1594	9.2537	6.	0.	
1595	9.2537	6.2	0.	
1596	9.2537	6.4	0.	
1597	9.2537	6.6	0.	
1598	9.2537	6.8	0.	
1599	9.2537	7.	0.	
1600	9.2537	7.2	0.	
1601	9.2537	7.4	0.	
1602	9.2537	7.6	0.	
1603	9.2537	7.8	0.	
1604	9.2537	8.	0.	
1605	9.2537	8.2	0.	
1606	9.2537	8.4	0.	
1607	9.2537	8.6	0.	
1608	9.2537	8.8	0.	
1609	9.2537	9.	0.	
1610	9.2537	9.2	0.	
1611	9.2537	9.4	0.	
1612	9.2537	9.6	0.	
1613	9.2537	9.8	0.	
1614	9.5229	0.2	0.	
1615	9.5302	0.4	0.	
1616	9.5376	0.6	0.	
1617	9.5449	0.8	0.	
1618	9.5522	1.	0.	
1619	9.5522	1.2	0.	
1620	9.5522	1.4	0.	
1621	9.5522	1.6	0.	
1622	9.5522	1.8	0.	
1623	9.5522	2.	0.	
1624	9.5522	2.2	0.	
1625	9.5522	2.4	0.	
1626	9.5522	2.6	0.	
1627	9.5522	2.8	0.	
1628	9.5522	3.	0.	
1629	9.5522	3.2	0.	
1630	9.5522	3.4	0.	
1631	9.5522	3.6	0.	
1632	9.5522	3.8	0.	
1633	9.5522	4.	0.	
1634	9.5522	4.2	0.	
1635	9.5522	4.4	0.	
1636	9.5522	4.6	0.	
1637	9.5522	4.8	0.	
1638	9.5522	5.	0.	
1639	9.5522	5.2	0.	
1640	9.5522	5.4	0.	
1641	9.5522	5.6	0.	
1642	9.5522	5.8	0.	
1643	9.5522	6.	0.	
1644	9.5522	6.2	0.	
1645	9.5522	6.4	0.	
1646	9.5522	6.6	0.	
1647	9.5522	6.8	0.	
1648	9.5522	7.	0.	
1649	9.5522	7.2	0.	
1650	9.5522	7.4	0.	
1651	9.5522	7.6	0.	
1652	9.5522	7.8	0.	
1653	9.5522	8.	0.	
1654	9.5522	8.2	0.	
1655	9.5522	8.4	0.	
1656	9.5522	8.6	0.	
1657	9.5522	8.8	0.	
1658	9.5522	9.	0.	
1659	9.5522	9.2	0.	
1660	9.5522	9.4	0.	
1661	9.5522	9.6	0.	
1662	9.5522	9.8	0.	
1663	9.8205	0.2	0.	
1664	9.828	0.4	0.	
1665	9.8356	0.6	0.	
1666	9.8432	0.8	0.	
1667	9.8507	1.	0.	
1668	9.8507	1.2	0.	
1669	9.8507	1.4	0.	
1670	9.8507	1.6	0.	
1671	9.8507	1.8	0.	
1672	9.8507	2.	0.	
1673	9.8507	2.2	0.	
1674	9.8507	2.4	0.	
1675	9.8507	2.6	0.	
1676	9.8507	2.8	0.	
1677	9.8507	3.	0.	
1678	9.8507	3.2	0.	
1679	9.8507	3.4	0.	
1680	9.8507	3.6	0.	
1681	9.8507	3.8	0.	
1682	9.8507	4.	0.	
1683	9.8507	4.2	0.	
1684	9.8507	4.4	0.	
1685	9.8507	4.6	0.	
1686	9.8507	4.8	0.	
1687	9.8507	5.	0.	
1688	9.8507	5.2	0.	
1689	9.8507	5.4	0.	
1690	9.8507	5.6	0.	
1691	9.8507	5.8	0.	
1692	9.8507	6.	0.	
1693	9.8507	6.2	0.	
1694	9.8507	6.4	0.	
1695	9.8507	6.6	0.	
1696	9.8507	6.8	0.	
1697	9.8507	7.	0.	
1698	9.8507	7.2	0.	
1699	9.8507	7.4	0.	
1700	9.8507	7.6	0.	
1701	9.8507	7.8	0.	
1702	9.8507	8.	0.	
1703	9.8507	8.2	0.	
1704	9.8507	8.4	0.	
1705	9.8507	8.6	0.	
1706	9.8507	8.8	0.	
1707	9.8507	9.	0.	
1708	9.8507	9.2	0.	
1709	9.8507	9.4	0.	
1710	9.8507	9.6	0.	
1711	9.8507	9.8	0.	
1712	10.118	0.2	0.	
1713	10.126	0.4	0.	
1714	10.134	0.6	0.	
1715	10.141	0.8	0.	
1716	10.149	1.	0.	
1717	10.149	1.2	0.	
1718	10.149	1.4	0.	
1719	10.149	1.6	0.	
1720	10.149	1.8	0.	
1721	10.149	2.	0.	
1722	10.149	2.2	0.	
1723	10.149	2.4	0.	
1724	10.149	2.6	0.	
1725	10.149	2.8	0.	
1726	10.149	3.	0.	
1727	10.149	3.2	0.	
1728	10.149	3.4	0.	
1729	10.149	3.6	0.	
1730	10.149	3.8	0.	
1731	10.149	4.	0.	
1732	10.149	4.2	0.	
1733	10.149	4.4	0.	
1734	10.149	4.6	0.	
1735	10.149	4.8	0.	
1736	10.149	5.	0.	
1737	10.149	5.2	0.	
1738	10.149	5.4	0.	
1739	10.149	5.6	0.	
1740	10.149	5.8	0.	
1741	10.149	6.	0.	
1742	10.149	6.2	0.	
1743	10.149	6.4	0.	
1744	10.149	6.6	0.	
1745	10.149	6.8	0.	
1746	10.149	7.	0.	
1747	10.149	7.2	0.	
1748	10.149	7.4	0.	
1749	10.149	7.6	0.	
1750	10.149	7.8	0.	
1751	10.149	8.	0.	
1752	10.149	8.2	0.	
1753	10.149	8.4	0.	
1754	10.149	8.6	0.	
1755	10.149	8.8	0.	
1756	10.149	9.	0.	
1757	10.149	9.2	0.	
1758	10.149	9.4	0.	
1759	10.149	9.6	0.	
1760	10.149	9.8	0.	
1761	10.416	0.2	0.	
1762	10.424	0.4	0.	
1763	10.432	0.6	0.	
1764	10.44	0.8	0.	
1765	10.448	1.	0.	
1766	10.448	1.2	0.	
1767	10.448	1.4	0.	
1768	10.448	1.6	0.	
1769	10.448	1.8	0.	
1770	10.448	2.	0.	
1771	10.448	2.2	0.	
1772	10.448	2.4	0.	
1773	10.448	2.6	0.	
1774	10.448	2.8	0.	
1775	10.448	3.	0.	
1776	10.448	3.2	0.	
1777	10.448	3.4	0.	
1778	10.448	3.6	0.	
1779	10.448	3.8	0.	
1780	10.448	4.	0.	
1781	10.448	4.2	0.	
1782	10.448	4.4	0.	
1783	10.448	4.6	0.	
1784	10.448	4.8	0.	
1785	10.448	5.	0.	
1786	10.448	5.2	0.	
1787	10.448	5.4	0.	
1788	10.448	5.6	0.	
1789	10.448	5.8	0.	
1790	10.448	6.	0.	
1791	10.448	6.2	0.	
1792	10.448	6.4	0.	
1793	10.448	6.6	0.	
1794	10.448	6.8	0.	
1795	10.448	7.	0.	
1796	10.448	7.2	0.	
1797	10.448	7.4	0.	
1798	10.448	7.6	0.	
1799	10.448	7.8	0.	
1800	10.448	8.	0.	
1801	10.448	8.2	0.	
1802	10.448	8.4	0.	
1803	10.448	8.6	0.	
1804	10.448	8.8	0.	
1805	10.448	9.	0.	
1806	10.448	9.2	0.	
1807	10.448	9.4	0.	
1808	10.448	9.6	0.	
1809	10.448	9.8	0.	
1810	10.713	0.2	0.	
1811	10.721	0.4	0.	
1812	10.73	0.6	0.	
1813	10.738	0.8	0.	
1814	10.746	1.	0.	
1815	10.746	1.2	0.	
1816	10.746	1.4	0.	
1817	10.746	1.6	0.	
1818	10.746	1.8	0.	
1819	10.746	2.	0.	
1820	10.746	2.2	0.	
1821	10.746	2.4	0.	
1822	10.746	2.6	0.	
1823	10.746	2.8	0.	
1824	10.746	3.	0.	
1825	10.746	3.2	0.	
1826	10.746	3.4	0.	
1827	10.746	3.6	0.	
1828	10.746	3.8	0.	
1829	10.746	4.	0.	
1830	10.746	4.2	0.	
1831	10.746	4.4	0.	
1832	10.746	4.6	0.	
1833	10.746	4.8	0.	
1834	10.746	5.	0.	
1835	10.746	5.2	0.	
1836	10.746	5.4	0.	
1837	10.746	5.6	0.	
1838	10.746	5.8	0.	
1839	10.746	6.	0.	
1840	10.746	6.2	0.	
1841	10.746	6.4	0.	
1842	10.746	6.6	0.	
1843	10.746	6.8	0.	
1844	10.746	7.	0.	
1845	10.746	7.2	0.	
1846	10.746	7.4	0.	
1847	10.746	7.6	0.	
